Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temp. (K),Excitation source (nm),Monitoring energy (nm),Log10 Decay time ( log10[ns]),Formula
45.52,28,0.02,27.98,136,63,8,55,310.861762,151.964,15.999,135.965,695,200,60,140,7.89,3.44,0,3.44,17,6,2,4,43.1162272,13.618054,5.670385,7.947669,690.26,342,1.26,340.74,1492.865114,788.58,3.03928,785.54072,4408.7,1800,3.7,1796.3,122.165,96.32,0,96.32,224.04,168,0.04,167.96,517.548879,381.305512,0.1134077,381.1921043,298,460,620,3.380573003,Sr9Mg1.5P7O28Eu0.02
6.04,4,0.02,3.98,224,66,8,58,538.6545,162.5,15.999,146.501,735,185,60,125,7.49,3.44,0,3.44,17,6,2,4,38.123472,13.618054,5.670385,7.947669,121.58,64,1.26,62.74,278.47678,157.25,3.03928,154.21072,562.2,240,3.5,236.5,16.6144,13.76,0,13.76,31.08,24,0.04,23.96,67.6003877,54.472216,0.1134077,54.3588083,298,283,620,5.392732117,GdVO4Eu0.02Dy0.02
6.03,4,0.01,3.99,224,66,8,58,538.6545,162.5,15.999,146.501,735,185,60,125,7.49,3.44,0,3.44,17,6,2,4,38.123472,13.618054,5.670385,7.947669,120.92,64,0.66,63.34,276.85178,157.25,1.625,155.625,560.45,240,1.75,238.25,16.6022,13.76,0,13.76,31.06,24,0.02,23.98,67.5409972,54.472216,0.0593905,54.4128255,298,283,620,5.416790238,GdVO4Eu0.02Dy0.01
6.02,4,0.02,3.98,158,64,8,56,376.1545,157.25,15.999,141.251,560,185,60,125,6.27,3.44,0,3.44,15,6,2,4,32.184422,13.618054,5.670385,7.947669,120.26,64,1.26,62.74,275.22678,157.25,3.03928,154.21072,558.7,240,3.7,236.3,16.59,13.76,0,13.76,31.04,24,0.04,23.96,67.4816067,54.472216,0.1134077,54.3588083,298,283,620,5.456047028,GdVO4Eu0.02
26,15,1,14,109,63,5,58,245.8325385,151.964,10.81,141.154,635,185,60,125,8.09,3.44,0,3.44,16,6,2,4,39.6853816,13.618054,5.670385,7.947669,302,120,20,100,636.3676155,239.985,43.24,196.745,2340,900,185,715,67.59,51.6,0,51.6,119,90,2,88,279.4300418,204.27081,5.670385,198.600425,298,397,621,6.001300933,Ca3Al3O15B4Eu1
26,15,1,14,127,63,5,58,288.574,151.964,10.81,141.154,640,185,60,125,8.29,3.44,0,3.44,16,6,2,4,39.698915,13.618054,5.670385,7.947669,356,120,20,100,764.592,239.985,43.24,196.745,2355,900,185,715,68.19,51.6,0,51.6,119,90,2,88,279.470642,204.27081,5.670385,198.600425,298,397,621,6.024485668,Ca3Ga3O15B4Eu1
26,15,1,14,127,63,5,58,288.574,151.964,10.81,141.154,640,185,60,125,8.29,3.44,0,3.44,16,6,2,4,39.698915,13.618054,5.670385,7.947669,356,120,20,100,764.592,239.985,43.24,196.745,2355,900,185,715,68.19,51.6,0,51.6,119,90,2,88,279.470642,204.27081,5.670385,198.600425,298,397,621,6.025305865,Ca3Ga3B4O15Eu1
26,15,1,14,109,63,5,58,245.8325385,151.964,10.81,141.154,635,185,60,125,8.09,3.44,0,3.44,16,6,2,4,39.6853816,13.618054,5.670385,7.947669,302,120,20,100,636.3676155,239.985,43.24,196.745,2340,900,185,715,67.59,51.6,0,51.6,119,90,2,88,279.4300418,204.27081,5.670385,198.600425,298,397,621,6.05804623,Ca3Al3O15B4Eu1
26,15,0.1,14.9,148,63,5,58,334.7383785,151.964,10.81,141.154,815,185,60,125,9.31,3.44,0,3.44,19,6,2,4,45.9026416,13.618054,5.670385,7.947669,299.6,120,3.9,116.1,630.0617995,239.985,8.890584,231.094416,2339.5,900,18,882,67.712,51.6,0,51.6,119.1,90,0.3,89.7,279.4847293,204.27081,0.621726,203.649084,298,397,621,6.066325925,Ca3Y0.1Al3O15B4Eu0.9
26,15,0.1,14.9,198,71,5,66,463.5408,174.9668,10.81,164.1568,815,185,60,125,9.29,3.44,0,3.44,18,6,2,4,45.124786,13.618054,5.425871,8.192183,356.8,120,7.1,112.9,766.89228,239.985,17.49668,222.48832,2354,900,17.5,882.5,68.29,51.6,0,51.6,119,90,0.2,89.8,279.4461906,204.27081,0.5425871,203.7282229,298,397,621,6.068185862,Ca3Lu0.1Ga3B4O15Eu0.9
26,15,0.2,14.8,184,63,5,58,427.47947,151.964,10.81,141.154,835,195,60,135,9.39,3.44,0,3.44,19,6,2,4,45.275815,13.618054,5.5769,8.041154,354.8,120,11.4,108.6,761.980294,239.985,27.781094,212.203906,2357,900,39,861,68.41,51.6,0,51.6,119.2,90,0.6,89.4,279.451945,204.27081,1.11538,203.15543,298,397,621,6.102433706,Ca3La0.2Ga3O15B4Eu0.8
26,15,0.3,14.7,198,71,5,66,463.5408,174.9668,10.81,164.1568,815,185,60,125,9.29,3.44,0,3.44,18,6,2,4,45.124786,13.618054,5.425871,8.192183,358.4,120,20,100,771.49284,239.985,43.24,196.745,2352,900,52.5,847.5,68.49,51.6,0,51.6,119,90,0.6,89.4,279.3972878,204.27081,1.6277613,202.6430487,298,397,621,6.129367596,Ca3Lu0.3Ga3B4O15Eu0.7
26,15,0.4,14.6,184,63,5,58,427.47947,151.964,10.81,141.154,835,195,60,135,9.39,3.44,0,3.44,19,6,2,4,45.275815,13.618054,5.5769,8.041154,353.6,120,20,100,759.368588,239.985,43.24,196.745,2359,900,78,822,68.63,51.6,0,51.6,119.4,90,1.2,88.8,279.433248,204.27081,2.23076,202.04005,298,397,621,6.141449773,Ca3La0.4Ga3O15B4Eu0.6
26,15,0.5,14.5,184,63,5,58,427.47947,151.964,10.81,141.154,835,195,60,135,9.39,3.44,0,3.44,19,6,2,4,45.275815,13.618054,5.5769,8.041154,353,120,20,100,758.062735,239.985,43.24,196.745,2360,900,92.5,807.5,68.74,51.6,0,51.6,119.5,90,1,89,279.4238995,204.27081,2.78845,201.48236,298,397,621,6.144262774,Ca3La0.5Ga3O15B4Eu0.5
26,15,0.4,14.6,184,63,5,58,427.47947,151.964,10.81,141.154,835,195,60,135,9.39,3.44,0,3.44,19,6,2,4,45.275815,13.618054,5.5769,8.041154,352.4,120,20,100,756.756882,239.985,43.24,196.745,2361,900,74,826,68.85,51.6,0,51.6,119.6,90,0.8,89.2,279.414551,204.27081,2.268154,202.002656,298,397,621,6.149527014,Ca3La0.6Ga3O15B4Eu0.4
26,15,0.5,14.5,198,71,5,66,463.5408,174.9668,10.81,164.1568,815,185,60,125,9.29,3.44,0,3.44,18,6,2,4,45.124786,13.618054,5.425871,8.192183,360,120,20,100,776.0934,239.985,43.24,196.745,2350,900,87.5,812.5,68.69,51.6,0,51.6,119,90,1,89,279.348385,204.27081,2.7129355,201.5578745,298,397,621,6.161966616,Ca3Lu0.5Ga3B4O15Eu0.5
25.9,15,0.2,14.8,173,64,5,59,403.0825385,157.25,10.81,146.44,815,185,60,125,9.29,3.44,0,3.44,18,6,2,4,45.8351776,13.618054,5.670385,7.947669,295.9,120,12.8,107.2,622.2284155,239.985,31.45,208.535,2320.5,900,36,864,67.83,51.6,0,51.6,118.8,90,0.4,89.6,278.9588855,204.27081,1.2299592,203.0408508,298,397,621,6.163459552,Ca3Gd0.2Al3O15B4Eu0.7
26,15,0.3,14.7,198,71,5,66,463.5408,174.9668,10.81,164.1568,815,185,60,125,9.29,3.44,0,3.44,18,6,2,4,45.124786,13.618054,5.425871,8.192183,361.6,120,18.9,101.1,780.69396,239.985,43.24,196.745,2348,900,55.5,844.5,68.89,51.6,0,51.6,119,90,0.6,89.4,279.2994822,204.27081,1.7011155,202.5696945,298,397,621,6.185258765,Ca3Lu0.7Ga3B4O15Eu0.3
26,15,0.3,14.7,148,63,5,58,334.7383785,151.964,10.81,141.154,815,185,60,125,9.31,3.44,0,3.44,19,6,2,4,45.9026416,13.618054,5.670385,7.947669,294.8,120,11.7,108.3,617.4501675,239.985,26.671752,213.313248,2338.5,900,54,846,67.956,51.6,0,51.6,119.3,90,0.9,89.1,279.5941043,204.27081,1.865178,202.405632,298,397,621,6.197556213,Ca3Y0.3Al3O15B4Eu0.7
26,15,0.1,14.9,198,71,5,66,463.5408,174.9668,10.81,164.1568,815,185,60,125,9.29,3.44,0,3.44,18,6,2,4,45.124786,13.618054,5.425871,8.192183,363.2,120,6.3,113.7,785.29452,239.985,15.1964,224.7886,2346,900,18.5,881.5,69.09,51.6,0,51.6,119,90,0.2,89.8,279.2505794,204.27081,0.5670385,203.7037715,298,397,621,6.207634367,Ca3Lu0.9Ga3B4O15Eu0.1
26,15,0.5,14.5,148,63,5,58,334.7383785,151.964,10.81,141.154,815,185,60,125,9.31,3.44,0,3.44,19,6,2,4,45.9026416,13.618054,5.670385,7.947669,290,120,19.5,100.5,604.8385355,239.985,43.24,196.745,2337.5,900,90,810,68.2,51.6,0,51.6,119.5,90,1,89,279.7034793,204.27081,2.8351925,201.4356175,298,397,621,6.208441356,Ca3Y0.5Al3O15B4Eu0.5
26,15,0.5,14.5,173,64,5,59,403.0825385,157.25,10.81,146.44,815,185,60,125,9.29,3.44,0,3.44,18,6,2,4,45.8351776,13.618054,5.670385,7.947669,302.5,120,20,100,639.0106155,239.985,43.24,196.745,2337.5,900,90,810,68.19,51.6,0,51.6,119,90,1,89,279.6697473,204.27081,2.8351925,201.4356175,298,397,621,6.229425848,Ca3Gd0.5Al3O15B4Eu0.5
26,15,0.3,14.7,148,63,5,58,334.7383785,151.964,10.81,141.154,815,185,60,125,9.31,3.44,0,3.44,19,6,2,4,45.9026416,13.618054,5.670385,7.947669,285.2,120,18.9,101.1,592.2269035,239.985,43.24,196.745,2336.5,900,55.5,844.5,68.444,51.6,0,51.6,119.7,90,0.6,89.4,279.8128543,204.27081,1.7011155,202.5696945,298,397,621,6.26927939,Ca3Y0.7Al3O15B4Eu0.3
26,15,0.3,14.7,173,64,5,59,403.0825385,157.25,10.81,146.44,815,185,60,125,9.29,3.44,0,3.44,18,6,2,4,45.8351776,13.618054,5.670385,7.947669,302.7,120,18.9,101.1,640.0678155,239.985,43.24,196.745,2336.5,900,55.5,844.5,68.43,51.6,0,51.6,119,90,0.6,89.4,279.7656295,204.27081,1.7011155,202.5696945,298,397,621,6.270212855,Ca3Gd0.7Al3O15B4Eu0.3
14,8,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,201.9,64,6.2,57.8,444.9222718,127.992,15.036,112.956,1390,540,18.5,521.5,35.947,27.52,0,27.52,64.8,48,0.2,47.8,151.9718302,108.944432,0.564371,108.380061,298,396,621,6.276461804,Na3Bi0.6P2O8Eu0.3Sm0.1
26,15,0.2,14.8,173,64,5,59,403.0825385,157.25,10.81,146.44,815,185,60,125,9.29,3.44,0,3.44,18,6,2,4,45.8351776,13.618054,5.670385,7.947669,302.8,120,12.6,107.4,640.5964155,239.985,30.3928,209.5922,2336,900,37,863,68.55,51.6,0,51.6,119,90,0.4,89.6,279.8135706,204.27081,1.134077,203.136733,298,397,621,6.281487888,Ca3Gd0.8Al3O15B4Eu0.2
14,8,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,202.9,64,6.2,57.8,447.7730918,135.83726,15.036,120.80126,1388.75,540,18.5,521.5,36.042,27.52,0,27.52,64.95,48,0.2,47.8,152.0525868,108.944432,0.564371,108.380061,298,396,621,6.285557309,Na3Bi0.65P2O8Eu0.25Sm0.1
26,15,0.1,14.9,148,63,5,58,334.7383785,151.964,10.81,141.154,815,185,60,125,9.31,3.44,0,3.44,19,6,2,4,45.9026416,13.618054,5.670385,7.947669,280.4,120,6.3,113.7,579.6152715,239.985,15.1964,224.7886,2335.5,900,18.5,881.5,68.688,51.6,0,51.6,119.9,90,0.2,89.8,279.9222293,204.27081,0.5670385,203.7037715,298,397,621,6.294025094,Ca3Y0.9Al3O15B4Eu0.1
26,15,0.1,14.9,173,64,5,59,403.0825385,157.25,10.81,146.44,815,185,60,125,9.29,3.44,0,3.44,18,6,2,4,45.8351776,13.618054,5.670385,7.947669,302.9,120,6.3,113.7,641.1250155,239.985,15.1964,224.7886,2335.5,900,18.5,881.5,68.67,51.6,0,51.6,119,90,0.2,89.8,279.8615117,204.27081,0.5670385,203.7037715,298,397,621,6.295127085,Ca3Gd0.9Al3O15B4Eu0.1
14,8,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,203.9,64,6.2,57.8,450.6239118,146.28628,15.036,131.25028,1387.5,540,18.5,521.5,36.137,27.52,0,27.52,65.1,48,0.2,47.8,152.1333433,108.944432,0.564371,108.380061,298,396,621,6.305351369,Na3Bi0.7P2O8Eu0.2Sm0.1
14,8,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,204.9,64,6.2,57.8,453.4747318,156.7353,15.036,141.6993,1386.25,540,18.5,521.5,36.232,27.52,0,27.52,65.25,48,0.2,47.8,152.2140999,108.944432,0.564371,108.380061,298,396,621,6.318063335,Na3Bi0.75P2O8Eu0.15Sm0.1
14,8,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,205.5,64.74,6.2,58.54,455.1852238,163.004712,15.036,147.968712,1385.5,540,18.5,521.5,36.289,27.52,0,27.52,65.34,48,0.2,47.8,152.2625538,108.944432,0.564371,108.380061,298,396,621,6.322219295,Na3Bi0.78P2O8Eu0.12Sm0.1
14,8,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,205.9,66.4,6.2,60.2,456.3255518,167.18432,15.036,152.14832,1385,540,18.5,521.5,36.327,27.52,0,27.52,65.4,48,0.2,47.8,152.2948564,108.944432,0.564371,108.380061,298,396,621,6.326335861,Na3Bi0.8P2O8Eu0.1Sm0.1
14,8,0.06,7.94,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,206.7,69.72,3.78,65.94,458.6062078,175.543536,9.11784,166.425696,1384,540,11.1,528.9,36.403,27.52,0,27.52,65.52,48,0.12,47.88,152.3594616,108.944432,0.3402231,108.6042089,298,396,621,6.336459734,Na3Bi0.84P2O8Eu0.06Sm0.1
14,8,0.08,7.92,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,206.3,68.06,5.04,63.02,457.4658798,171.363928,12.15712,159.206808,1384.5,540,14.8,525.2,36.365,27.52,0,27.52,65.46,48,0.16,47.84,152.327159,108.944432,0.4536308,108.4908012,298,396,621,6.336459734,Na3Bi0.82P2O8Eu0.08Sm0.1
14,8,0.04,7.96,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,207.1,71.38,2.52,68.86,459.7465358,179.723144,6.07856,173.644584,1383.5,540,7.4,532.6,36.441,27.52,0,27.52,65.58,48,0.08,47.92,152.3917643,108.944432,0.2268154,108.7176166,298,396,621,6.338456494,Na3Bi0.86P2O8Eu0.04Sm0.1
14,8,0.02,7.98,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,207.5,73.04,1.26,71.78,460.8868638,183.902752,3.03928,180.863472,1383,540,3.7,536.3,36.479,27.52,0,27.52,65.64,48,0.04,47.96,152.4240669,108.944432,0.1134077,108.8310243,298,396,621,6.344392274,Na3Bi0.88P2O8Eu0.02Sm0.1
20,12,0.05,11.95,180,83,8,75,430.9069313,208.9804,15.999,192.9814,685,185,60,125,8.46,3.44,0,3.44,19,6,1,5,42.1997177,13.618054,5.1390767,8.4789773,339,161.85,3.15,158.7,768.9885738,407.51178,7.5982,399.91358,1881.25,720,9.25,710.75,54.345,41.28,0,41.28,99.85,72,0.1,71.9,224.7842116,163.416648,0.28351925,163.1331288,298,396,621,6.365113432,Na3Bi1.95P3O12Eu0.05
14,8,0.03,7.97,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,207.6,72.21,1.89,70.32,461.1732348,181.812948,4.55892,177.254028,1382.25,540,5.55,534.45,36.343,27.52,0,27.52,65.61,48,0.06,47.94,152.4299246,108.944432,0.17011155,108.7743205,298,396,621,6.397940009,Na3Bi0.87P2O8Eu0.03Tb0.1
14,8,0.05,7.95,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,207.2,70.55,3.15,67.4,460.0329068,177.63334,7.5982,170.03514,1382.75,540,9.25,530.75,36.305,27.52,0,27.52,65.55,48,0.1,47.9,152.397622,108.944432,0.28351925,108.6609128,298,396,621,6.397940009,Na3Bi0.85P2O8Eu0.05Tb0.1
14,8,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,206.2,66.4,6.3,60.1,457.1820868,167.18432,15.1964,151.98792,1384,540,17.5,522.5,36.21,27.52,0,27.52,65.4,48,0.2,47.8,152.3168654,108.944432,0.5670385,108.3773935,298,396,621,6.39880773,Na3Bi0.8P2O8Eu0.1Tb0.1
14,8,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,205.2,64,6.5,57.5,454.3312668,156.7353,15.892535,140.842765,1385.25,540,17.5,522.5,36.115,27.52,0,27.52,65.25,48,0.2,47.8,152.2361089,108.944432,0.58638,108.358052,298,396,621,6.399673721,Na3Bi0.75P2O8Eu0.15Tb0.1
14,8,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,204.2,64,6.5,57.5,451.4804468,146.28628,15.892535,130.393745,1386.5,540,17.5,522.5,36.02,27.52,0,27.52,65.1,48,0.2,47.8,152.1553523,108.944432,0.58638,108.358052,298,396,621,6.409933123,Na3Bi0.7P2O8Eu0.2Tb0.1
14,8,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,203.2,64,6.5,57.5,448.6296268,135.83726,15.892535,119.944725,1387.75,540,17.5,522.5,35.925,27.52,0,27.52,64.95,48,0.2,47.8,152.0745958,108.944432,0.58638,108.358052,298,396,621,6.414973348,Na3Bi0.65P2O8Eu0.25Tb0.1
14,8,0.1,7.9,245,83,8,75,589.8322813,208.9804,15.999,192.9814,860,185,60,125,8.46,3.44,0,3.44,21,6,1,5,48.0635177,13.618054,5.1390767,8.4789773,202.2,64,6.5,57.5,445.7788068,127.992,15.892535,112.099465,1389,540,17.5,522.5,35.83,27.52,0,27.52,64.8,48,0.2,47.8,151.9938392,108.944432,0.58638,108.358052,298,396,621,6.423245874,Na3Bi0.6P2O8Eu0.3Tb0.1
19.55,12,0.45,11.55,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,225.45,96,23.1,72.9,471.7138926,191.988,49.4514988,142.5365012,1819.25,720,83.25,636.75,52.136,41.28,0,41.28,94.2,72,0.9,71.1,220.0632484,163.416648,2.55167325,160.8649748,298,394,621,6.480581787,Na3Sc1.1P3O12Eu0.45
19.65,12,0.35,11.65,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,223.35,96,22.05,73.95,465.5086742,191.988,53.1874,138.8006,1832.75,720,64.75,655.25,52.408,41.28,0,41.28,94.6,72,0.7,71.3,220.8085079,163.416648,1.98463475,161.4320133,298,394,621,6.484014963,Na3Sc1.3P3O12Eu0.35
19.7,12,0.3,11.7,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,222.3,96,18.9,77.1,462.406065,191.988,45.5892,146.3988,1839.5,720,55.5,664.5,52.544,41.28,0,41.28,94.8,72,0.6,71.4,221.1811376,163.416648,1.7011155,161.7155325,298,394,621,6.486146997,Na3Sc1.4P3O12Eu0.3
19.75,12,0.25,11.75,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,221.25,96,15.75,80.25,459.3034558,191.988,37.991,153.997,1846.25,720,46.25,673.75,52.68,41.28,0,41.28,95,72,0.5,71.5,221.5537674,163.416648,1.41759625,161.9990518,298,394,621,6.486572151,Na3Sc1.5P3O12Eu0.25
19.9,12,0.1,11.9,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,218.1,96,6.3,89.7,449.9956282,191.988,15.1964,176.7916,1866.5,720,18.5,701.5,53.088,41.28,0,41.28,95.6,72,0.2,71.8,222.6716566,163.416648,0.5670385,162.8496095,298,394,621,6.488127496,Na3Sc1.8P3O12Eu0.1
14,8,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,202.3,64,6.6,57.4,446.1362718,127.992,16.25,111.742,1389,540,17.5,522.5,35.952,27.52,0,27.52,64.8,48,0.2,47.8,152.0013642,108.944432,0.593905,108.350527,298,396,621,7.041392685,Na3Bi0.6P2O8Eu0.3Dy0.1
14,8,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,203.3,64,6.6,57.4,448.9870918,135.83726,16.25,119.58726,1387.75,540,17.5,522.5,36.047,27.52,0,27.52,64.95,48,0.2,47.8,152.0821208,108.944432,0.593905,108.350527,298,396,621,7.10720997,Na3Bi0.65P2O8Eu0.25Dy0.1
14,8,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,204.3,64,6.6,57.4,451.8379118,146.28628,16.25,130.03628,1386.5,540,17.5,522.5,36.142,27.52,0,27.52,65.1,48,0.2,47.8,152.1628773,108.944432,0.593905,108.350527,298,396,621,7.158362492,Na3Bi0.7P2O8Eu0.2Dy0.1
14,8,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,205.3,64,6.6,57.4,454.6887318,156.7353,16.25,140.4853,1385.25,540,17.5,522.5,36.237,27.52,0,27.52,65.25,48,0.2,47.8,152.2436339,108.944432,0.593905,108.350527,298,396,621,7.201397124,Na3Bi0.75P2O8Eu0.15Dy0.1
14,8,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,205.9,64.74,6.6,58.14,456.3992238,163.004712,16.25,146.754712,1384.5,540,17.5,522.5,36.294,27.52,0,27.52,65.34,48,0.2,47.8,152.2920878,108.944432,0.593905,108.350527,298,396,621,7.206825876,Na3Bi0.78P2O8Eu0.12Dy0.1
14,8,0.1,7.9,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,206.3,66.4,6.3,60.1,457.5395518,167.18432,15.1964,151.98792,1384,540,17.5,522.5,36.332,27.52,0,27.52,65.4,48,0.2,47.8,152.3243904,108.944432,0.5670385,108.3773935,298,396,621,7.209515015,Na3Bi0.8P2O8Eu0.1Dy0.1
14,8,0.08,7.92,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,206.7,68.06,5.04,63.02,458.6798798,171.363928,12.15712,159.206808,1383.5,540,14.8,525.2,36.37,27.52,0,27.52,65.46,48,0.16,47.84,152.356693,108.944432,0.4536308,108.4908012,298,396,621,7.23299611,Na3Bi0.82P2O8Eu0.08Dy0.1
14,8,0.06,7.94,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,207.1,69.72,3.78,65.94,459.8202078,175.543536,9.11784,166.425696,1383,540,11.1,528.9,36.408,27.52,0,27.52,65.52,48,0.12,47.88,152.3889956,108.944432,0.3402231,108.6042089,298,396,621,7.238046103,Na3Bi0.84P2O8Eu0.06Dy0.1
14,8,0.04,7.96,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,207.5,71.38,2.52,68.86,460.9605358,179.723144,6.07856,173.644584,1382.5,540,7.4,532.6,36.446,27.52,0,27.52,65.58,48,0.08,47.92,152.4212983,108.944432,0.2268154,108.7176166,298,396,621,7.260071388,Na3Bi0.86P2O8Eu0.04Dy0.1
14,8,0.02,7.98,246,83,8,75,593.4069313,208.9804,15.999,192.9814,860,185,60,125,9.68,3.44,0,3.44,21,6,1,5,48.1387677,13.618054,5.1390767,8.4789773,207.9,73.04,1.26,71.78,462.1008638,183.902752,3.03928,180.863472,1382,540,3.7,536.3,36.484,27.52,0,27.52,65.64,48,0.04,47.96,152.4536009,108.944432,0.1134077,108.8310243,298,396,621,7.28780173,Na3Bi0.88P2O8Eu0.02Dy0.1
