Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temp. (K),Monitoring energy (nm),2nd Excitation max. (nm),Formula
10,6,0.3,5.7,203,71,8,63,475.91417,174.9668,15.999,158.9678,745,185,60,125,7.04,3.44,0,3.44,17,6,2,4,37.5863152,13.618054,5.425871,8.192183,194.4,48,21.3,26.7,427.92121,106.3748,52.49004,53.88476,1047,360,52.5,307.5,24.54,20.64,0,20.64,47,36,0.6,35.4,106.2905152,81.708324,1.6277613,80.0805627,298,616,466,Ca2Lu0.3NbO6Eu0.7
10,6,0.2,5.8,203,71,8,63,475.91417,174.9668,15.999,158.9678,745,185,60,125,7.04,3.44,0,3.44,17,6,2,4,37.5863152,13.618054,5.425871,8.192183,193.6,50.4,14.2,36.2,425.62093,121.5712,34.99336,86.57784,1048,360,35,325,24.44,20.64,0,20.64,47,36,0.4,35.6,106.3149666,81.708324,1.0851742,80.6231498,298,616,466,Ca2Lu0.2NbO6Eu0.8
11,7,0.09,6.91,258,74,8,66,628.03547,183.84,15.999,167.841,790,215,60,155,7.13,3.44,0,3.44,19,6,2,4,37.941033,13.618054,5.211664,8.40639,300.54,108.87,5.67,103.2,712.1462077,265.3094477,13.67676,251.6326877,1159.1,420,16.65,403.35,28.771,24.08,0,24.08,55.91,42,0.18,41.82,119.5642857,95.326378,0.51033465,94.81604335,298,616,466,BaLa1.91WO7Eu0.09
11,7,0.005,6.995,341,83,8,75,837.01587,208.9804,15.999,192.9814,950,215,60,155,9.03,3.44,0,3.44,24,6,2,4,45.226549,13.618054,5.211664,8.40639,300.67,108.585,0.415,108.17,712.4965824,264.6149204,1.044902,263.5700184,1158.925,420,0.8,419.2,28.775,24.08,0,24.08,55.92,42,0.025,41.975,119.5728287,95.326378,0.03642758,95.28995042,298,616,466,BaLa1.905WO7Eu0.09Bi0.005
11,7,0.01,6.99,341,83,8,75,837.01587,208.9804,15.999,192.9814,950,215,60,155,9.03,3.44,0,3.44,24,6,2,4,45.226549,13.618054,5.211664,8.40639,300.8,108.3,0.83,107.47,712.846957,263.920393,2.089804,261.830589,1158.75,420,1.6,418.4,28.779,24.08,0,24.08,55.93,42,0.05,41.95,119.5813718,95.326378,0.07285516,95.25352284,298,616,466,BaLa1.9WO7Eu0.09Bi0.01
11,7,0.02,6.98,341,83,8,75,837.01587,208.9804,15.999,192.9814,950,215,60,155,9.03,3.44,0,3.44,24,6,2,4,45.226549,13.618054,5.211664,8.40639,301.06,107.73,1.66,106.07,713.5477063,262.5313383,4.179608,258.3517303,1158.4,420,3.2,416.8,28.787,24.08,0,24.08,55.95,42,0.1,41.9,119.598458,95.326378,0.14571032,95.18066768,298,616,466,BaLa1.89WO7Eu0.09Bi0.02
11,7,0.03,6.97,341,83,8,75,837.01587,208.9804,15.999,192.9814,950,215,60,155,9.03,3.44,0,3.44,24,6,2,4,45.226549,13.618054,5.211664,8.40639,301.32,107.16,2.49,104.67,714.2484556,261.1422836,6.269412,254.8728716,1158.05,420,4.8,415.2,28.795,24.08,0,24.08,55.97,42,0.15,41.85,119.6155441,95.326378,0.21856548,95.10781252,298,616,466,BaLa1.88WO7Eu0.09Bi0.03
11,7,0.04,6.96,341,83,8,75,837.01587,208.9804,15.999,192.9814,950,215,60,155,9.03,3.44,0,3.44,24,6,2,4,45.226549,13.618054,5.211664,8.40639,301.58,106.59,3.32,103.27,714.9492049,259.7532289,8.359216,251.3940129,1157.7,420,6.4,413.6,28.803,24.08,0,24.08,55.99,42,0.18,41.82,119.6326303,95.326378,0.29142064,95.03495736,298,616,466,BaLa1.87WO7Eu0.09Bi0.04
13,8,0.4,7.6,210,71,8,63,492.8433313,174.9668,15.999,158.9678,845,185,60,125,9.72,3.44,0,3.44,22,6,1,5,47.4325027,13.618054,5.1390767,8.4789773,209.2,64,15,49,462.0604206,127.992,30.973762,97.018238,1266,480,70,410,34.13,27.52,0,27.52,63,48,0.8,47.2,142.3742808,108.944432,2.1703484,106.7740836,298,616,467,Na2Lu0.4MoO8PEu0.6
10,6,0.4,5.6,180,63,8,55,420.11547,151.964,15.999,135.965,715,195,60,135,7.73,3.44,0,3.44,27,12,2,10,41.087658,13.618054,5.5769,8.041154,216.4,91.2,22,69.2,492.275352,222.248752,47.867,174.381752,1021,360,74,286,25.59,20.64,0,20.64,57.6,36,0.8,35.2,109.121837,81.708324,2.268154,79.44017,298,616,472,La1.6ZnTiO6Eu0.4
17.05,9,0.05,8.95,160,63,8,55,372.4733,151.964,15.999,135.965,790,220,60,160,7.05,3.44,0,3.44,15,6,1,5,36.99244954,13.618054,4.34066354,9.27739046,249.15,76,3.15,72.85,529.5644,156.3932,7.5982,148.795,1974.25,880,9.25,870.75,40.83,30.96,0,30.96,72.1,54,0.1,53.9,169.8753724,122.562486,0.28351925,122.2789668,300,616.5,310,K4BaSi3O9Eu0.05
21,12,0.05,11.95,196,63,8,55,460.186,151.964,15.999,135.965,795,215,60,155,7.11,3.44,0,3.44,15,6,2,4,36.3996134,13.618054,5.211664,8.40639,486.35,294,3.15,290.85,1099.11085,688.908,7.5982,681.3098,2223.5,930,9.25,920.75,54.8055,41.28,0,41.28,96,72,0.1,71.9,215.5956897,163.416648,0.28351925,163.1331288,298,617,380,Ba0.95Ca2In6O12Eu0.05
18,12,0.5,11.5,252,64,8,56,597.5883,157.25,15.999,141.251,1005,220,60,160,8.51,3.44,0,3.44,19,6,1,5,42.08299254,13.618054,4.34066354,9.27739046,360.5,126,19,107,810.8703,287.85,39.0983,248.7517,1772.5,720,90,630,50.07,41.28,0,41.28,95,72,1,71,200.156356,163.416648,2.8351925,160.5814555,298,617,463,KBaGd0.5Mo3O12Eu0.5
12,7,0.1,6.9,156,63,8,55,350.7275385,151.964,15.999,135.965,860,200,60,140,8.9,3.44,0,3.44,19,6,2,4,45.2339128,13.618054,5.670385,7.947669,158.3,56,6.3,49.7,332.927677,111.993,15.1964,96.7966,1160.5,420,18.5,401.5,31.05,24.08,0,24.08,56,42,0.2,41.8,127.2133432,95.326378,0.5670385,94.7593395,298,617,464,Ca0.9SrAl2SiO7Eu0.1
12.05,8,0.05,7.95,212,74,3,71,515.993,183.84,6.94,176.9,705,185,60,125,7.32,3.44,0,3.44,17,6,1,5,38.69397976,13.618054,5.391714761,8.226339239,282.15,148,3,145,667.4602,367.68,6.94,360.74,1084.25,480,9.25,470.75,33.1,27.52,0,27.52,63.1,48,0.1,47.9,136.497522,108.944432,0.28351925,108.6609128,298,617,465,LiGdW2O8Eu0.05
12,8,0.2,7.8,212,74,3,71,515.993,183.84,6.94,176.9,705,185,60,125,7.32,3.44,0,3.44,17,6,1,5,38.69397976,13.618054,5.391714761,8.226339239,278.2,148,3,145,655.6332,367.68,6.94,360.74,1079,480,36,444,32.14,27.52,0,27.52,63,48,0.4,47.6,135.830474,108.944432,1.2299592,107.7144728,298,617,465,LiGd0.2W2O8Eu0.8
10.25,6,0.25,5.75,161,63,8,55,383.183,151.964,15.999,135.965,585,200,60,140,6.49,3.44,0,3.44,16,6,2,4,33.9929662,13.618054,5.670385,7.947669,229.75,114,15.75,98.25,524.445,262.86,37.991,224.869,1146.25,600,46.25,553.75,25.59,20.64,0,20.64,48.5,36,0.5,35.5,109.2201819,81.708324,1.41759625,80.29072775,298,617,465,Sr3TeO6Eu0.25
10.5,6,0.25,5.75,172,63,8,55,406.1727693,151.964,15.999,135.965,765,200,60,140,7.42,3.44,0,3.44,17,6,1,5,39.1320429,13.618054,5.1390767,8.4789773,232.5,114,2.75,111.25,530.1924423,262.86,5.74744232,257.1125577,1191.25,600,45,555,25.8225,20.64,0,20.64,48.75,36,0.25,35.75,110.504951,81.708324,1.284769175,80.42355483,298,617,465,Sr3TeO6Na0.25Eu0.25
10.5,6,0.25,5.75,164,63,3,60,390.123,151.964,6.94,145.024,730,200,60,140,7.47,3.44,0,3.44,17,6,1,5,39.38468096,13.618054,5.391714761,8.226339239,230.5,114,0.75,113.25,526.18,262.86,1.735,261.125,1182.5,600,36.25,563.75,25.835,20.64,0,20.64,48.75,36,0.25,35.75,110.5681105,81.708324,1.34792869,80.36039531,298,617,465,Sr3TeO6Li0.25Eu0.25
10.5,6,0.25,5.75,180,63,8,55,422.2813,151.964,15.999,135.965,805,220,60,160,7.31,3.44,0,3.44,17,6,1,5,38.33362974,13.618054,4.34066354,9.27739046,234.5,114,4.75,109.25,534.219575,262.86,9.774575,253.085425,1201.25,600,46.25,553.75,25.795,20.64,0,20.64,48.75,36,0.25,35.75,110.3053477,81.708324,1.085165885,80.62315812,298,617,465,Sr3TeO6K0.25Eu0.25
13,8,0.5,7.5,203,64,8,56,475.1265313,157.25,15.999,141.251,850,185,60,125,9.92,3.44,0,3.44,22,6,1,5,48.1564277,13.618054,5.1390767,8.4789773,206.5,64,15,49,455.5023006,127.992,30.973762,97.018238,1267.5,480,90,390,34.33,27.52,0,27.52,63,48,1,47,142.7117919,108.944432,2.8351925,106.1092395,298,617,467,Na2Gd0.5PO8MoEu0.5
12.12,8,0.12,7.88,166,63,8,55,380.90384,151.964,15.999,135.965,680,185,60,125,8.72,3.44,0,3.44,21,6,2,4,40.749812,13.618054,5.670385,7.947669,205.56,78,7.56,70.44,448.07436,177.81168,18.23568,159.576,1117.2,480,22.2,457.8,34.02,27.52,0,27.52,64.24,48,0.24,47.76,137.3035112,108.944432,0.6804462,108.2639858,298,618,382,Y2MoSiO8Eu0.12
12,8,0.15,7.85,189,63,8,55,441.91677,151.964,15.999,135.965,805,220,60,160,7.52,3.44,0,3.44,18,6,1,5,36.29843254,13.618054,4.34066354,9.27739046,224.9,84,9.45,74.55,499.8545495,191.9,22.7946,169.1054,1183.5,480,27.75,452.25,33.595,27.52,0,27.52,63.85,48,0.3,47.7,133.0608783,108.944432,0.85055775,108.0938743,298,618,394,KLa0.85Mo2O8Eu0.15
10.3,6,0.3,5.7,199,74,3,71,471.95384,183.84,6.94,176.9,855,185,60,125,8.65,3.44,0,3.44,20,6,1,5,46.40767876,13.618054,5.391714761,8.226339239,194.9,74,3,71,445.57404,183.84,6.94,176.9,1025.5,360,55.5,304.5,25.85,20.64,0,20.64,48.6,36,0.6,35.4,110.5286793,81.708324,1.7011155,80.0072085,298,618,465,LiYMgWO6Eu0.3
10.3,6,0.1,5.9,241,74,3,71,567.90384,183.84,6.94,176.9,1000,185,60,125,10.81,3.44,0,3.44,26,6,1,5,53.50010876,13.618054,5.391714761,8.226339239,191.7,66.6,3,63.6,436.78504,165.456,6.94,158.516,1026.5,360,14.5,345.5,25.896,20.64,0,20.64,48.6,36,0.6,35.4,110.4515193,81.708324,0.709243,80.999081,298,618,465,LiYMgW0.9Mo0.1O6Eu0.3
46.2,32,0.3,31.7,299,74,3,71,722.59547,183.84,6.94,176.9,1135,215,60,155,9.06,3.44,0,3.44,22,6,1,5,49.02761496,13.618054,5.211664,8.40639,1024.8,592,9,583,2406.894241,1470.72,20.82,1449.9,4075,1920,58.5,1861.5,128.79,110.08,0,110.08,249.7,192,0.9,191.1,532.54806,435.777728,1.67307,434.104658,298,618,466,Li3BaSrLa0.3W8O32Eu0.9
5.25,3,0.25,2.75,187,83,8,75,447.8001693,208.9804,15.999,192.9814,725,185,60,125,7.81,3.44,0,3.44,18,6,1,5,38.5411517,13.618054,5.1390767,8.4789773,108.75,41.5,5.5,36,249.8400846,104.4902,11.49488464,92.99531536,536.25,180,46.25,133.75,13.275,10.32,0,10.32,25.5,18,0.5,17.5,55.3121746,40.854162,1.41759625,39.43656575,298,618,520,Bi0.5Na0.5TiO3Eu0.25
15.02,8,0.04,7.96,122,63,7,56,281.676,151.964,14.007,137.957,560,200,65,135,5.89,3.04,0,3.04,13,5,2,3,34.0510652,14.53413,5.670385,8.863745,203.76,75.24,2.52,72.72,432.04716,173.4876,6.07856,167.40904,1473.4,550,7.4,542.6,35.701,24.32,0,24.32,64.04,40,0.08,39.92,168.5341075,116.27304,0.2268154,116.0462246,298,619,320,Sr1.98Si5N8Eu0.04
12.65,7,0.35,6.65,126,63,5,58,290.6686093,151.964,10.81,141.154,690,185,60,125,7.63,3.44,0,3.44,15,6,1,5,38.9427947,13.618054,5.1390767,8.4789773,160.75,56,10,46,348.3575306,115.577592,21.62,93.957592,1248.75,420,64.75,355.25,31.606,24.08,0,24.08,54.6,42,0.7,41.3,132.2676422,95.326378,1.98463475,93.34174325,298,619,384,Na2Y1.3B2O7Eu0.35
17,11,0.05,10.95,233,83,8,75,565.2119,208.9804,15.999,192.9814,755,215,60,155,7.86,3.44,0,3.44,20,6,2,4,38.531806,13.618054,5.211664,8.40639,351,112,3.15,108.85,809.59708,274.654,7.5982,267.0558,1656.25,660,9.25,650.75,46.315,37.84,0,37.84,89.85,66,0.1,65.9,187.6652425,149.798594,0.28351925,149.5150748,298,619,465,Ba2Bi0.95V3O11Eu0.05
17,11,0.2,10.8,233,83,8,75,565.2119,208.9804,15.999,192.9814,755,215,60,155,7.86,3.44,0,3.44,20,6,2,4,38.531806,13.618054,5.211664,8.40639,348,112,12.6,99.4,801.04462,274.654,30.3928,244.2612,1660,660,37,623,46.03,37.84,0,37.84,89.4,66,0.4,65.6,187.4229728,149.798594,1.134077,148.664517,298,619,465,Ba2Bi0.8V3O11Eu0.2
17,11,0.4,10.6,233,83,8,75,565.2119,208.9804,15.999,192.9814,755,215,60,155,7.86,3.44,0,3.44,20,6,2,4,38.531806,13.618054,5.211664,8.40639,344,112,25.2,86.8,789.64134,274.654,60.7856,213.8684,1665,660,74,586,45.65,37.84,0,37.84,88.8,66,0.8,65.2,187.0999466,149.798594,2.268154,147.53044,298,619,465,Ba2Bi0.6V3O11Eu0.4
17,11,0.4,10.6,233,83,8,75,565.2119,208.9804,15.999,192.9814,755,215,60,155,7.86,3.44,0,3.44,20,6,2,4,38.531806,13.618054,5.211664,8.40639,340,112,33.2,78.8,778.23806,274.654,83.59216,191.06184,1670,660,64,596,45.27,37.84,0,37.84,88.2,66,1.2,64.8,186.7769204,149.798594,2.9142064,146.8843876,298,619,465,Ba2Bi0.4V3O11Eu0.6
17,11,0.2,10.8,233,83,8,75,565.2119,208.9804,15.999,192.9814,755,215,60,155,7.86,3.44,0,3.44,20,6,2,4,38.531806,13.618054,5.211664,8.40639,336,112,16.6,95.4,766.83478,274.654,41.79608,232.85792,1675,660,32,628,44.89,37.84,0,37.84,87.6,66,1,65,186.4538942,149.798594,1.4571032,148.3414908,298,619,465,Ba2Bi0.2V3O11Eu0.8
17,11,1,10,150,63,8,55,356.2315,151.964,15.999,135.965,595,215,60,155,5.96,3.44,0,3.44,15,6,2,4,31.24629,13.618054,5.211664,8.40639,332,112,63,49,755.4315,274.654,151.964,122.69,1680,660,185,475,44.51,37.84,0,37.84,87,66,2,64,186.130868,149.798594,5.670385,144.128209,298,619,465,Ba2V3O11Eu1
26,15,0.5,14.5,173,64,5,59,403.0825385,157.25,10.81,146.44,815,185,60,125,9.29,3.44,0,3.44,18,6,2,4,45.8351776,13.618054,5.670385,7.947669,302.5,120,20,100,639.0106155,239.985,43.24,196.745,2337.5,900,90,810,68.19,51.6,0,51.6,119,90,1,89,279.6697473,204.27081,2.8351925,201.4356175,298,621,325,Ca3Gd0.5Al3O15B4Eu0.5
26,15,0.4,14.6,184,63,5,58,427.47947,151.964,10.81,141.154,835,195,60,135,9.39,3.44,0,3.44,19,6,2,4,45.275815,13.618054,5.5769,8.041154,353.6,120,20,100,759.368588,239.985,43.24,196.745,2359,900,78,822,68.63,51.6,0,51.6,119.4,90,1.2,88.8,279.433248,204.27081,2.23076,202.04005,298,621,377,Ca3La0.4Ga3O15B4Eu0.6
26,15,0.5,14.5,148,63,5,58,334.7383785,151.964,10.81,141.154,815,185,60,125,9.31,3.44,0,3.44,19,6,2,4,45.9026416,13.618054,5.670385,7.947669,290,120,19.5,100.5,604.8385355,239.985,43.24,196.745,2337.5,900,90,810,68.2,51.6,0,51.6,119.5,90,1,89,279.7034793,204.27081,2.8351925,201.4356175,298,621,383,Ca3Y0.5Al3O15B4Eu0.5
19.65,12,0.35,11.65,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,223.35,96,22.05,73.95,465.5086742,191.988,53.1874,138.8006,1832.75,720,64.75,655.25,52.408,41.28,0,41.28,94.6,72,0.7,71.3,220.8085079,163.416648,1.98463475,161.4320133,298,621,384,Na3Sc1.3P3O12Eu0.35
19,12,0.1,11.9,180,83,8,75,430.9069313,208.9804,15.999,192.9814,685,185,60,125,8.46,3.44,0,3.44,19,6,1,5,42.1997177,13.618054,5.1390767,8.4789773,255,96,6.3,89.7,557.1573538,191.988,15.1964,176.7916,1722.5,720,18.5,701.5,52.35,41.28,0,41.28,94.7,72,0.2,71.8,217.417939,163.416648,0.5670385,162.8496095,298,623,468,Na3Bi0.9P3O12Eu0.1
19,12,0.2,11.8,180,83,8,75,430.9069313,208.9804,15.999,192.9814,685,185,60,125,8.46,3.44,0,3.44,19,6,1,5,42.1997177,13.618054,5.1390767,8.4789773,253,96,12.6,83.4,551.4557138,191.988,30.3928,161.5952,1725,720,37,683,52.16,41.28,0,41.28,94.4,72,0.4,71.6,217.2564259,163.416648,1.134077,162.282571,298,623,468,Na3Bi0.8P3O12Eu0.2
5.05,2,0.05,1.95,126,63,8,55,288.92884,151.964,15.999,135.965,525,185,60,125,7.24,3.44,0,3.44,17,6,2,4,35.865709,13.618054,5.670385,7.947669,113.15,78,3.15,74.85,249.46788,177.81168,7.5982,170.21348,589.25,360,9.25,350.75,11.9,6.88,0,6.88,24.1,12,0.1,11.9,50.31415725,27.236108,0.28351925,26.95258875,298,626,310,Y2O2SEu0.05
30.004,14,0.004,13.996,124,63,3,60,287.5125385,151.964,6.94,145.024,720,200,65,135,6.58,3.04,0,3.04,13,5,1,4,37.27686536,14.53413,5.391714761,9.142415239,396.252,152,0.252,151.748,850.9227795,350.48,0.607856,349.872144,3230.74,1375,0.74,1374.26,65.05,42.56,0,42.56,112.008,70,0.008,69.992,297.5151375,203.47782,0.02268154,203.4551385,298,670,310,Sr4LiAl11N14Eu0.004
