Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Temp. (K),Excitation source (nm),CIE x coordinate,Formula
10,6,0.05,5.95,258,74,3,71,607.693,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.72567996,13.618054,5.391714761,8.226339239,201.9,72.2,0.15,72.05,449.3252,166.478,0.347,166.131,1034.5,380,7.25,372.75,26.212,20.64,0,20.64,57.95,36,0.05,35.95,109.7226257,81.708324,0.269585738,81.43873826,298,367,0.645,Sr1.9ZnW0.2Mo0.8O6Li0.05Eu0.05
10,6,0.05,5.95,184,63,3,60,423.853,151.964,6.94,145.024,870,200,60,140,9.18,3.44,0,3.44,29,12,1,11,46.86164996,13.618054,5.391714761,8.226339239,195.5,72.2,0.15,72.05,431.7472,166.478,0.347,166.131,1036.5,380,7.25,372.75,26.304,20.64,0,20.64,57.95,36,0.05,35.95,109.5683057,81.708324,0.269585738,81.43873826,298,367,0.645,Sr1.9ZnMoO6Li0.05Eu0.05
19,12,0.25,11.75,180,83,8,75,430.9069313,208.9804,15.999,192.9814,685,185,60,125,8.46,3.44,0,3.44,19,6,1,5,42.1997177,13.618054,5.1390767,8.4789773,252,96,15.75,80.25,548.6048938,191.988,37.991,153.997,1726.25,720,46.25,673.75,52.065,41.28,0,41.28,94.25,72,0.5,71.5,217.1756694,163.416648,1.41759625,161.9990518,298,396,0.645,Na3Bi0.75P3O12Eu0.25
12,7,0.06,6.94,156,63,8,55,350.7275385,151.964,15.999,135.965,860,200,60,140,8.9,3.44,0,3.44,19,6,2,4,45.2339128,13.618054,5.670385,7.947669,156.58,56,3.78,52.22,328.452237,111.993,9.11784,102.87516,1160.3,420,11.1,408.9,31.09,24.08,0,24.08,56,42,0.12,41.88,127.231054,95.326378,0.3402231,94.9861549,298,393,0.645,Ca0.94SrAl2SiO7Eu0.06
14,8,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,202.9,64,6.2,57.8,447.7730918,135.83726,15.036,120.80126,1388.75,540,18.5,521.5,36.042,27.52,0,27.52,64.95,48,0.2,47.8,152.0525868,108.944432,0.564371,108.380061,298,396,0.645,Na3Bi0.65P2O8Eu0.25Sm0.1
10,6,0.05,5.95,264,83,8,75,627.68724,208.9804,15.999,192.9814,910,185,60,125,9.61,3.44,0,3.44,23,6,2,4,47.5127592,13.618054,5.670385,7.947669,183.8,51,4.15,46.85,402.278292,121.76,10.44902,111.31098,1044.75,360,8,352,25.761,20.64,0,20.64,47.95,36,0.25,35.75,108.731665,81.708324,0.3642758,81.3440482,298,400,0.645,Ca2Y0.80SbO6Eu0.15Bi0.05
10,6,0.11,5.89,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,180.33,59.2,6.93,52.27,394.79746,147.072,16.71604,130.35596,1037.55,520.2,20.35,499.85,25.322,20.64,0,20.64,48,36,0.22,35.78,107.7087949,81.708324,0.62374235,81.08458165,298,393,0.645,Ca2.89Mo0.2W0.8O6Eu0.11
12,8,0.11,7.89,189,63,8,55,441.91677,151.964,15.999,135.965,805,220,60,160,7.52,3.44,0,3.44,18,6,1,5,36.29843254,13.618054,4.34066354,9.27739046,224.66,84,6.93,77.07,499.3322083,191.9,16.71604,175.18396,1183.9,480,20.35,459.65,33.639,27.52,0,27.52,63.89,48,0.22,47.78,133.0571389,108.944432,0.62374235,108.3206897,298,465,0.645,KLa0.89Mo2O8Eu0.11
9,6,0.34,5.66,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.36,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669,208.16,74,21.42,52.58,479.0854544,183.84,51.66776,132.17224,856.7,360,62.9,297.1,24.3652,20.64,0,20.64,47.66,36,0.68,35.32,101.8209365,81.708324,1.9279309,79.7803931,298,275,0.6451,Y1.66WO6Eu0.34
10,6,0.13,5.87,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,181.19,59.2,8.19,51.01,397.03518,147.072,19.19,127.882,1037.65,516.6,24.05,492.55,25.302,20.64,0,20.64,48,36,0.26,35.74,107.6999395,81.708324,0.73715005,80.97117395,298,393,0.6452,Ca2.87Mo0.2W0.8O6Eu0.13
10,6,0.15,5.85,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,182.05,59.2,8.4,50.8,399.2729,147.072,19.19,127.882,1037.75,513,27.75,485.25,25.282,20.64,0,20.64,48,36,0.3,35.7,107.6910841,81.708324,0.85055775,80.85776625,298,393,0.6453,Ca2.85Mo0.2W0.8O6Eu0.15
13,8,0.01,7.99,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,277.8,82.17,0.63,81.54,634.261598,206.890596,1.51964,205.370956,1355.25,480,1.85,478.15,35.391,27.52,0,27.52,65.97,48,0.02,47.98,142.1471687,108.944432,0.05670385,108.8877282,500,393.5,0.64547,Rb2Bi0.99PO8MoEu0.01
13,8,0.5,7.5,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,268,74,15,59,606.323562,170.9356,30.973762,139.961838,1367.5,480,80,400,34.46,27.52,0,27.52,64.5,48,1,47,141.3557545,108.944432,2.8351925,106.1092395,450,393.5,0.64573,Rb2Bi0.5PO8MoEu0.5
8.91,6,0.09,5.91,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.36,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669,198.65,74,5.67,68.33,455.3193888,183.84,13.67676,170.16324,839.25,360,16.65,343.35,24.5604,20.64,0,20.64,47.64,36,0.18,35.82,101.3981019,81.708324,0.51033465,81.19798935,298,327,0.6458,Y1.82WO6Eu0.09
10,6,0.05,5.95,288,63,8,55,683.16684,151.964,15.999,135.965,1095,215,60,155,10.39,3.44,0,3.44,25,6,2,4,53.090477,13.618054,5.211664,8.40639,223.3,56,3.15,52.85,516.0590335,137.327,7.5982,129.7288,1064.5,360,9.25,350.75,25.89,20.64,0,20.64,47.95,36,0.1,35.9,108.5712324,81.708324,0.28351925,81.42480475,298,465,0.6458,BaLa0.95MgSb0.9Nb0.1O6Eu0.05
10,6,0.1,5.9,240,74,3,71,566.618,183.84,6.94,176.9,1020,200,60,140,10.54,3.44,0,3.44,25,6,1,5,52.97771596,13.618054,5.391714761,8.226339239,196.2,68.4,0.3,68.1,442.5894,157.716,0.694,157.022,1042,360,14.5,345.5,25.642,20.64,0,20.64,47.9,36,0.1,35.9,108.2669199,81.708324,0.539171476,81.16915252,298,464,0.646,Sr1.8Li0.1MgMo0.4W0.6O6Eu0.1
10,6,0.36,5.64,182,63,3,60,435.56847,151.964,6.94,145.024,730,195,60,135,7.57,3.44,0,3.44,17,6,1,5,38.86544276,13.618054,5.391714761,8.226339239,218.16,93.48,3,90.48,507.2060108,227.8049708,6.94,220.8649708,1036.4,360,66.6,293.4,25.474,20.64,0,20.64,47.64,36,0.72,35.28,106.8958824,81.708324,2.0413386,79.6669854,298,394,0.646,La1.64LiSbO6Eu0.36
10,6,0.07,5.93,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,178.61,59.2,4.41,54.79,390.32202,147.072,10.63748,136.43452,1037.35,527.4,12.95,514.45,25.362,20.64,0,20.64,48,36,0.14,35.86,107.7265057,81.708324,0.39692695,81.31139705,298,365,0.646,Ca2.93Mo0.2W0.8O6Eu0.07
4.95,3,0.1,2.9,113,63,8,55,255.908,151.964,15.999,135.965,565,185,60,125,5.98,3.44,0,3.44,14,6,2,4,32.2297142,13.618054,5.670385,7.947669,69.3,24,6.3,17.7,145.1267,47.997,15.1964,32.8006,491.5,180,18.5,161.5,12.71,10.32,0,10.32,23.9,18,0.2,17.8,53.44550242,40.854162,0.5670385,40.2871235,298,397,0.646,Ca0.85TiO3Eu0.1
12,8,0.03,7.97,189,63,8,55,441.91677,151.964,15.999,135.965,805,220,60,160,7.52,3.44,0,3.44,18,6,1,5,36.29843254,13.618054,4.34066354,9.27739046,224.18,84,1.89,82.11,498.2875259,191.9,4.55892,187.34108,1184.7,480,5.55,474.45,33.727,27.52,0,27.52,63.97,48,0.06,47.94,133.0496601,108.944432,0.17011155,108.7743205,298,465,0.646,KLa0.97Mo2O8Eu0.03
13,8,1,7,165,63,8,55,380.354562,151.964,15.999,135.965,725,235,60,175,8.61,3.44,0,3.44,20,6,1,5,41.044683,13.618054,4.177128,9.440926,258,74,15,59,577.815362,170.9356,30.973762,139.961838,1380,480,100,380,33.51,27.52,0,27.52,63,48,2,46,140.548189,108.944432,5.670385,103.274047,500,393.5,0.6461,Rb2PO8MoEu1
5,3,0.04,2.96,225,83,8,75,531.9378393,208.9804,15.999,192.9814,950,220,60,160,8.69,3.44,0,3.44,20,6,1,5,42.81254524,13.618054,4.34066354,9.27739046,85.12,41,3.15,37.85,185.1108575,92.90637,7.5982,85.30817,522.65,180,6.4,173.6,12.79225,10.32,0,10.32,24.21,18,0.1,17.9,52.5012337,40.854162,0.28351925,40.57064275,298,465,0.6461,K0.455Na0.455NbO3Eu0.05Bi0.04
5,3,0.025,2.975,225,83,8,75,531.9378393,208.9804,15.999,192.9814,950,220,60,160,8.69,3.44,0,3.44,20,6,1,5,42.81254524,13.618054,4.34066354,9.27739046,84.1,41,2.075,38.925,182.441812,92.90637,5.22451,87.68186,523.25,180,4,176,12.776875,10.32,0,10.32,24.15,18,0.1,17.9,52.46304901,40.854162,0.1821379,40.6720241,298,465,0.6463,K0.4625Na0.4625NbO3Eu0.05Bi0.025
10,6,0.17,5.83,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,182.91,59.2,8.4,50.8,401.51062,147.072,19.19,127.882,1037.85,509.4,29,480.4,25.262,20.64,0,20.64,48,36,0.34,35.66,107.6822287,81.708324,0.96396545,80.74435855,298,393,0.6466,Ca2.83Mo0.2W0.8O6Eu0.17
13,8,0.05,7.95,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,277,78.85,3.15,75.7,631.980942,198.53138,7.5982,190.93318,1356.25,480,9.25,470.75,35.315,27.52,0,27.52,65.85,48,0.1,47.9,142.0825635,108.944432,0.28351925,108.6609128,298,393.5,0.64663,Rb2Bi0.95PO8MoEu0.05
10,6,0.09,5.91,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,179.47,59.2,5.67,53.53,392.55974,147.072,13.67676,133.39524,1037.45,523.8,16.65,507.15,25.342,20.64,0,20.64,48,36,0.18,35.82,107.7176503,81.708324,0.51033465,81.19798935,298,365,0.6467,Ca2.91Mo0.2W0.8O6Eu0.09
10,6,0.11,5.89,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,180.33,59.2,6.93,52.27,394.79746,147.072,16.71604,130.35596,1037.55,520.2,20.35,499.85,25.322,20.64,0,20.64,48,36,0.22,35.78,107.7087949,81.708324,0.62374235,81.08458165,298,465,0.6467,Ca2.89Mo0.2W0.8O6Eu0.11
13,8,0.5,7.5,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,268,74,15,59,606.323562,170.9356,30.973762,139.961838,1367.5,480,80,400,34.46,27.52,0,27.52,64.5,48,1,47,141.3557545,108.944432,2.8351925,106.1092395,400,393.5,0.64674,Rb2Bi0.5PO8MoEu0.5
10,6,0.05,5.95,258,74,3,71,607.693,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.72567996,13.618054,5.391714761,8.226339239,214.7,72.2,0.15,72.05,484.4812,166.478,0.347,166.131,1030.5,380,7.25,372.75,26.028,20.64,0,20.64,57.95,36,0.05,35.95,110.0312657,81.708324,0.269585738,81.43873826,298,367,0.647,Sr1.9ZnW0.6Mo0.4O6Li0.05Eu0.05
10,6,0.05,5.95,258,74,3,71,607.693,183.84,6.94,176.9,1005,200,60,140,10.88,3.44,0,3.44,35,12,1,11,54.72567996,13.618054,5.391714761,8.226339239,208.3,72.2,0.15,72.05,466.9032,166.478,0.347,166.131,1032.5,380,7.25,372.75,26.12,20.64,0,20.64,57.95,36,0.05,35.95,109.8769457,81.708324,0.269585738,81.43873826,298,367,0.647,Sr1.9ZnW0.4Mo0.6O6Li0.05Eu0.05
19,12,0.2,11.8,180,83,8,75,430.9069313,208.9804,15.999,192.9814,685,185,60,125,8.46,3.44,0,3.44,19,6,1,5,42.1997177,13.618054,5.1390767,8.4789773,253,96,12.6,83.4,551.4557138,191.988,30.3928,161.5952,1725,720,37,683,52.16,41.28,0,41.28,94.4,72,0.4,71.6,217.2564259,163.416648,1.134077,162.282571,298,396,0.647,Na3Bi0.8P3O12Eu0.2
6,4,0.12,3.88,169,63,8,55,401.24,151.964,15.999,135.965,605,215,60,155,6.49,3.44,0,3.44,16,6,2,4,31.592533,13.618054,5.211664,8.40639,130.84,49.28,7.56,41.72,299.02944,120.84776,18.23568,102.61208,596.4,240,22.2,217.8,16.7032,13.76,0,13.76,32,24,0.24,23.76,66.83135652,54.472216,0.6804462,53.7917698,298,464,0.647,Ba0.88MoO4Eu0.12
10,6,0.1,5.9,240,74,3,71,566.618,183.84,6.94,176.9,1020,200,60,140,10.54,3.44,0,3.44,25,6,1,5,52.97771596,13.618054,5.391714761,8.226339239,205.8,68.4,0.3,68.1,468.9564,165.456,0.694,164.762,1039,360,14.5,345.5,25.504,20.64,0,20.64,47.9,36,0.1,35.9,108.4983999,81.708324,0.539171476,81.16915252,298,464,0.647,Sr1.8Li0.1MgMo0.1W0.9O6Eu0.1
12,7,0.1,6.9,156,63,8,55,350.7275385,151.964,15.999,135.965,860,200,60,140,8.9,3.44,0,3.44,19,6,2,4,45.2339128,13.618054,5.670385,7.947669,158.3,56,6.3,49.7,332.927677,111.993,15.1964,96.7966,1160.5,420,18.5,401.5,31.05,24.08,0,24.08,56,42,0.2,41.8,127.2133432,95.326378,0.5670385,94.7593395,298,393,0.647,Ca0.9SrAl2SiO7Eu0.1
12,7,0.14,6.86,156,63,8,55,350.7275385,151.964,15.999,135.965,860,200,60,140,8.9,3.44,0,3.44,19,6,2,4,45.2339128,13.618054,5.670385,7.947669,160.02,56,8.82,47.18,337.403117,111.993,21.27496,90.71804,1160.7,420,25.9,394.1,31.01,24.08,0,24.08,56,42,0.28,41.72,127.1956324,95.326378,0.7938539,94.5325241,298,393,0.647,Ca0.86SrAl2SiO7Eu0.14
11.05,8,0.05,7.95,151,63,8,55,357.80997,151.964,15.999,135.965,575,195,60,135,6.17,3.44,0,3.44,16,6,2,4,31.611526,13.618054,5.5769,8.041154,170.15,64,3.15,60.85,376.37867,138.90547,7.5982,131.30727,954.25,480,9.25,470.75,31.88,27.52,0,27.52,61.1,48,0.1,47.9,128.2972253,108.944432,0.28351925,108.6609128,298,395,0.647,LaV2O8Eu0.05
8.9,6,0.1,5.9,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.36,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669,198.5,74,6.3,67.7,455.060912,183.84,15.1964,168.6436,837.5,360,18.5,341.5,24.536,20.64,0,20.64,47.6,36,0.2,35.8,101.3304605,81.708324,0.5670385,81.1412855,298,327,0.647,Y1.8WO6Eu0.1
10,6,0.17,5.83,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,182.91,59.2,8.4,50.8,401.51062,147.072,19.19,127.882,1037.85,509.4,29,480.4,25.262,20.64,0,20.64,48,36,0.34,35.66,107.6822287,81.708324,0.96396545,80.74435855,298,365,0.647,Ca2.83Mo0.2W0.8O6Eu0.17
10,6,0.11,5.89,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,180.33,59.2,6.93,52.27,394.79746,147.072,16.71604,130.35596,1037.55,520.2,20.35,499.85,25.322,20.64,0,20.64,48,36,0.22,35.78,107.7087949,81.708324,0.62374235,81.08458165,298,365,0.6472,Ca2.89Mo0.2W0.8O6Eu0.11
10,6,0.13,5.87,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,181.19,59.2,8.19,51.01,397.03518,147.072,19.19,127.882,1037.65,516.6,24.05,492.55,25.302,20.64,0,20.64,48,36,0.26,35.74,107.6999395,81.708324,0.73715005,80.97117395,298,465,0.6472,Ca2.87Mo0.2W0.8O6Eu0.13
8.89,6,0.11,5.89,184,74,8,66,440.70884,183.84,15.999,167.841,560,185,60,125,6.36,3.44,0,3.44,17,6,2,4,33.369729,13.618054,5.670385,7.947669,198.35,74,6.93,67.07,454.8024352,183.84,16.71604,167.12396,835.75,360,20.35,339.65,24.5116,20.64,0,20.64,47.56,36,0.22,35.78,101.2628192,81.708324,0.62374235,81.08458165,298,327,0.6474,Y1.78WO6Eu0.11
13,8,0.5,7.5,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,268,74,15,59,606.323562,170.9356,30.973762,139.961838,1367.5,480,80,400,34.46,27.52,0,27.52,64.5,48,1,47,141.3557545,108.944432,2.8351925,106.1092395,350,393.5,0.64752,Rb2Bi0.5PO8MoEu0.5
13,8,0.5,7.5,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,268,74,15,59,606.323562,170.9356,30.973762,139.961838,1367.5,480,80,400,34.46,27.52,0,27.52,64.5,48,1,47,141.3557545,108.944432,2.8351925,106.1092395,300,393.5,0.64754,Rb2Bi0.5PO8MoEu0.5
5,3,0.05,2.95,225,83,8,75,531.9378393,208.9804,15.999,192.9814,950,220,60,160,8.69,3.44,0,3.44,20,6,1,5,42.81254524,13.618054,4.34066354,9.27739046,85.8,41,3.15,37.85,186.8902212,92.90637,7.5982,85.30817,522.25,180,8,172,12.8025,10.32,0,10.32,24.25,18,0.1,17.9,52.52669016,40.854162,0.28351925,40.57064275,298,465,0.6476,K0.45Na0.45NbO3Eu0.05Bi0.05
10,6,0.01,5.99,181,63,8,55,418.70684,151.964,15.999,135.965,750,185,60,125,7.71,3.44,0,3.44,18,6,2,4,40.2272432,13.618054,5.670385,7.947669,178.24,51,0.63,50.37,387.4464216,121.76,1.51964,120.24036,1045.05,360,1.85,358.15,25.8978,20.64,0,20.64,47.99,36,0.02,35.98,108.7548147,81.708324,0.05670385,81.65162015,298,400,0.6477,Ca2Y0.99SbO6Eu0.01
10,6,0.15,5.85,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,182.05,59.2,8.4,50.8,399.2729,147.072,19.19,127.882,1037.75,513,27.75,485.25,25.282,20.64,0,20.64,48,36,0.3,35.7,107.6910841,81.708324,0.85055775,80.85776625,298,465,0.6477,Ca2.85Mo0.2W0.8O6Eu0.15
10,6,0.13,5.87,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,181.19,59.2,8.19,51.01,397.03518,147.072,19.19,127.882,1037.65,516.6,24.05,492.55,25.302,20.64,0,20.64,48,36,0.26,35.74,107.6999395,81.708324,0.73715005,80.97117395,298,365,0.6478,Ca2.87Mo0.2W0.8O6Eu0.13
13,8,0.01,7.99,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,277.8,82.17,0.63,81.54,634.261598,206.890596,1.51964,205.370956,1355.25,480,1.85,478.15,35.391,27.52,0,27.52,65.97,48,0.02,47.98,142.1471687,108.944432,0.05670385,108.8877282,450,393.5,0.64787,Rb2Bi0.99PO8MoEu0.01
10,6,0.15,5.85,207,74,8,66,487.831,183.84,15.999,167.841,705,185,60,125,8.3,3.44,0,3.44,22,6,2,4,40.3580542,13.618054,5.670385,7.947669,182.05,59.2,8.4,50.8,399.2729,147.072,19.19,127.882,1037.75,513,27.75,485.25,25.282,20.64,0,20.64,48,36,0.3,35.7,107.6910841,81.708324,0.85055775,80.85776625,298,365,0.6479,Ca2.85Mo0.2W0.8O6Eu0.15
6,4,0.05,3.95,155,63,8,55,353.598,151.964,15.999,135.965,675,185,60,125,8.56,3.44,0,3.44,28,12,2,10,43.421303,13.618054,5.670385,7.947669,103.85,42,1.2,40.8,225.5477,95.95,2.4305,93.5195,524,240,9.25,230.75,17.4535,13.76,0,13.76,40.5,24,0.1,23.9,70.5978579,54.472216,0.28351925,54.18869675,298,395,0.648,Mg0.10Zn0.85MoO4Eu0.05
6,4,0.01,3.99,238,83,8,75,562.5784,208.9804,15.999,192.9814,835,185,60,125,10.46,3.44,0,3.44,33,12,2,10,50.706819,13.618054,5.670385,7.947669,104.38,42,0.83,41.17,226.983704,95.95,2.089804,93.860196,524.25,240,1.6,238.4,17.456,13.76,0,13.76,40.43,24,0.05,23.95,70.57677107,54.472216,0.07285516,54.39936084,298,395,0.648,Mg0.10Zn0.84MoO4Eu0.05Bi0.01
10,6,0.1,5.9,240,74,3,71,566.618,183.84,6.94,176.9,1020,200,60,140,10.54,3.44,0,3.44,25,6,1,5,52.97771596,13.618054,5.391714761,8.226339239,202.6,68.4,0.3,68.1,460.1674,157.716,0.694,157.022,1040,360,14.5,345.5,25.55,20.64,0,20.64,47.9,36,0.1,35.9,108.4212399,81.708324,0.539171476,81.16915252,298,464,0.648,Sr1.8Li0.1MgMo0.2W0.8O6Eu0.1
14,8,0.1,7.9,242,83,8,75,581.2669313,208.9804,15.999,192.9814,870,185,60,125,9.63,3.44,0,3.44,21,6,1,5,47.8434277,13.618054,5.1390767,8.4789773,201.9,64,6.2,57.8,444.9222718,127.992,15.036,112.956,1390,540,18.5,521.5,35.947,27.52,0,27.52,64.8,48,0.2,47.8,151.9718302,108.944432,0.564371,108.380061,298,396,0.648,Na3Bi0.6P2O8Eu0.3Sm0.1
7.89,4,0.11,3.89,116,63,8,55,259.1157693,151.964,15.999,135.965,715,185,60,125,7.27,3.44,0,3.44,15,6,1,5,38.6923539,13.618054,5.1390767,8.4789773,91.52,32,6.93,25.07,187.9171239,63.996,16.71604,47.27996,870.75,340.2,20.35,319.85,18.3077,13.76,0,13.76,31.89,24,0.22,23.78,78.40120444,54.472216,0.62374235,53.84847365,298,393,0.648,Na1.89Ca0.89SiO4Eu0.11
4.925,3,0.15,2.85,113,63,8,55,255.908,151.964,15.999,135.965,565,185,60,125,5.98,3.44,0,3.44,14,6,2,4,32.2297142,13.618054,5.670385,7.947669,70.95,24,9.45,14.55,149.71905,47.997,22.7946,25.2024,487.25,180,27.75,152.25,12.635,10.32,0,10.32,23.85,18,0.3,17.7,53.27053503,40.854162,0.85055775,40.00360425,298,397,0.648,Ca0.775TiO3Eu0.15
4.9,3,0.2,2.8,113,63,8,55,255.908,151.964,15.999,135.965,565,185,60,125,5.98,3.44,0,3.44,14,6,2,4,32.2297142,13.618054,5.670385,7.947669,72.6,24,12.6,11.4,154.3114,47.997,28.0546,19.9424,483,180,37,143,12.56,10.32,0,10.32,23.8,18,0.4,17.6,53.09556764,40.854162,1.134077,39.720085,298,397,0.648,Ca0.7TiO3Eu0.2
4.85,3,0.3,2.7,113,63,8,55,255.908,151.964,15.999,135.965,565,185,60,125,5.98,3.44,0,3.44,14,6,2,4,32.2297142,13.618054,5.670385,7.947669,75.9,24,11,13,163.4961,47.997,22.0429,25.9541,474.5,180,55.5,124.5,12.41,10.32,0,10.32,23.7,18,0.6,17.4,52.74563286,40.854162,1.7011155,39.1530465,298,397,0.648,Ca0.55TiO3Eu0.3
13,8,1,7,179,74,8,66,421.875062,183.84,15.999,167.841,700,220,60,160,8.15,3.44,0,3.44,20,6,1,5,41.97981854,13.618054,4.34066354,9.27739046,254,74,15,59,572.966362,183.84,30.973762,152.866238,1340,480,100,380,33.05,27.52,0,27.52,63,48,2,46,141.6468601,108.944432,5.670385,103.274047,298,396,0.648,K2WPO8Eu1
11,7,0.09,6.91,258,74,8,66,628.03547,183.84,15.999,167.841,790,215,60,155,7.13,3.44,0,3.44,19,6,2,4,37.941033,13.618054,5.211664,8.40639,300.54,108.87,5.67,103.2,712.1462077,265.3094477,13.67676,251.6326877,1159.1,420,16.65,403.35,28.771,24.08,0,24.08,55.91,42,0.18,41.82,119.5642857,95.326378,0.51033465,94.81604335,298,394,0.648,BaLa1.91WO7Eu0.09
12,8,0.07,7.93,189,63,8,55,441.91677,151.964,15.999,135.965,805,220,60,160,7.52,3.44,0,3.44,18,6,1,5,36.29843254,13.618054,4.34066354,9.27739046,224.42,84,4.41,79.59,498.8098671,191.9,10.63748,181.26252,1184.3,480,12.95,467.05,33.683,27.52,0,27.52,63.93,48,0.14,47.86,133.0533995,108.944432,0.39692695,108.5475051,298,465,0.648,KLa0.93Mo2O8Eu0.07
13,8,1,7,165,63,8,55,380.354562,151.964,15.999,135.965,725,235,60,175,8.61,3.44,0,3.44,20,6,1,5,41.044683,13.618054,4.177128,9.440926,258,74,15,59,577.815362,170.9356,30.973762,139.961838,1380,480,100,380,33.51,27.52,0,27.52,63,48,2,46,140.548189,108.944432,5.670385,103.274047,450,393.5,0.6483,Rb2PO8MoEu1
